time,x_rel,y_rel,z_rel
33.97999,0.762166,-0.2484906,-0.3719482
33.99999,0.7615422,-0.2486694,-0.371979
34.01999,0.7608766,-0.248876,-0.3720143
34.03999,0.7602229,-0.2490761,-0.3720472
34.05999,0.7595639,-0.2492652,-0.3720835
34.07999,0.7589021,-0.2494298,-0.3720531
34.09999,0.7582554,-0.2495968,-0.3720878
34.11999,0.7575915,-0.2497819,-0.3721228
34.13999,0.756919,-0.2499622,-0.3721635
34.15999,0.75624,-0.2501341,-0.3722099
34.17999,0.7555578,-0.2502959,-0.3722588
34.19999,0.7548823,-0.2504452,-0.3723076
34.21999,0.7541811,-0.2506132,-0.372354
34.23999,0.7534736,-0.2507752,-0.3724054
34.25999,0.7527573,-0.2509302,-0.3724607
34.27999,0.7520484,-0.251067,-0.3725164
34.29999,0.7513511,-0.2511921,-0.3725657
34.31999,0.7506261,-0.2513353,-0.372608
34.33999,0.7499017,-0.2514748,-0.3726543
34.35999,0.7491784,-0.2515982,-0.372705
34.37999,0.7484571,-0.2517107,-0.3727525
34.39999,0.7477574,-0.2518069,-0.3727955
34.41999,0.747021,-0.2519255,-0.3728288
34.43999,0.7462944,-0.2520403,-0.3728657
34.45999,0.7455591,-0.2521448,-0.3729079
34.47999,0.7448258,-0.2522399,-0.3729492
34.49999,0.7441044,-0.25232,-0.3729903
34.51999,0.7433388,-0.2524215,-0.373023
34.53999,0.74259,-0.2525135,-0.3730622
34.55999,0.7418388,-0.2525947,-0.3731049
34.57999,0.7410935,-0.2526631,-0.3731442
34.59999,0.740367,-0.252718,-0.3731815
34.61999,0.7396156,-0.2527908,-0.3732
34.63999,0.7388625,-0.2528637,-0.3732301
34.65999,0.7381066,-0.2529258,-0.3732678
34.67999,0.737354,-0.2529758,-0.3733043
34.69999,0.7366122,-0.2530122,-0.3733382
34.71999,0.7358407,-0.2530621,-0.3733595
34.73999,0.7350778,-0.2531032,-0.3733979
34.75999,0.7343087,-0.253138,-0.3734357
34.77999,0.7335432,-0.253162,-0.3734767
34.79999,0.7327965,-0.2531714,-0.3735185
34.81999,0.7320262,-0.2531967,-0.373533
34.83999,0.7312585,-0.2532179,-0.3735712
34.85999,0.7304864,-0.2532309,-0.3736123
34.87999,0.7297111,-0.2531902,-0.3734651
34.89999,0.7289666,-0.2531878,-0.3734924
34.91999,0.7282012,-0.253193,-0.3735176
34.93999,0.7274412,-0.2531954,-0.3735728
34.95999,0.7266816,-0.2531901,-0.3736277
34.97999,0.7259278,-0.2531795,-0.3736802
34.99999,0.7251923,-0.253153,-0.373737
35.01999,0.7242969,-0.2531128,-0.3738522
35.03999,0.7232009,-0.2529747,-0.3745386
35.05999,0.7219876,-0.2528355,-0.3752628
35.07999,0.7208313,-0.2527829,-0.3759083
35.09999,0.7196926,-0.2528554,-0.3766784
35.11999,0.7184116,-0.2530561,-0.3774793
35.13999,0.7171723,-0.2533312,-0.3781586
35.15999,0.7161995,-0.2535991,-0.3786783
35.17999,0.7154905,-0.2538223,-0.3790482
35.19999,0.7147976,-0.2539888,-0.3794763
35.21999,0.7146162,-0.2539483,-0.3789313
35.23999,0.7143848,-0.2539936,-0.3787042
35.25999,0.714231,-0.2539208,-0.3783017
35.27999,0.7140317,-0.2537961,-0.3777156
35.29999,0.7138523,-0.2532614,-0.3745448
35.31999,0.7132342,-0.252948,-0.3722434
35.33999,0.713089,-0.2528919,-0.3717925
35.35999,0.7127515,-0.2525806,-0.3711419
35.37999,0.7124928,-0.2523915,-0.3710957
35.39999,0.7121711,-0.2521372,-0.3702762
35.41999,0.7116179,-0.2519866,-0.3700568
35.43999,0.7109112,-0.2517773,-0.3697236
35.45999,0.710164,-0.2515501,-0.3694439
35.47999,0.7094486,-0.251313,-0.3691476
35.49999,0.7087804,-0.251075,-0.3688527
35.51999,0.707998,-0.2508307,-0.368654
35.53999,0.707154,-0.2505779,-0.3685045
35.55999,0.7062825,-0.2503168,-0.3683759
35.57999,0.7053979,-0.2500614,-0.3682953
35.59999,0.7045252,-0.2498194,-0.3682447
35.61999,0.7036428,-0.2495988,-0.3682463
35.63999,0.7027243,-0.2493986,-0.3683492
35.65999,0.7017981,-0.2491833,-0.3684887
35.67999,0.7008721,-0.2490291,-0.3687363
35.69999,0.6999938,-0.2488652,-0.3689101
35.71999,0.6991649,-0.2487363,-0.3691483
35.73999,0.6983641,-0.2485641,-0.3692365
35.75999,0.6976072,-0.2483897,-0.3693241
35.77999,0.696919,-0.2482065,-0.3693681
35.79999,0.6963929,-0.247978,-0.3691299
35.81999,0.6956493,-0.2478266,-0.3693251
35.83999,0.6951174,-0.2475482,-0.3691044
35.85999,0.6944606,-0.2473636,-0.3692208
35.87999,0.6940389,-0.2470742,-0.3688801
35.89999,0.6935369,-0.2468552,-0.3687357
35.91999,0.692989,-0.2465912,-0.368636
35.93999,0.6924635,-0.2463087,-0.3685051
35.95999,0.6919525,-0.2460248,-0.3683599
35.97999,0.6914554,-0.2457471,-0.3682042
35.99999,0.6909691,-0.2454755,-0.3680451
36.01999,0.6904222,-0.2451937,-0.367974
36.03999,0.6899375,-0.2448895,-0.3678646
36.05999,0.6894289,-0.2446001,-0.367767
36.07999,0.6889608,-0.2443173,-0.3676682
36.09999,0.6884771,-0.2440531,-0.3675667
36.11999,0.6879449,-0.2437772,-0.3675714
36.13999,0.6874602,-0.2434847,-0.3675466
36.15999,0.6869591,-0.2432033,-0.3675262
36.17999,0.6864902,-0.2429355,-0.3675163
36.19999,0.686,-0.2426766,-0.3674929
36.21999,0.6855634,-0.2423936,-0.367499
36.23999,0.684974,-0.2421564,-0.3677103
36.25999,0.6845899,-0.2418187,-0.3675573
36.27999,0.6839697,-0.2416162,-0.3678073
36.29999,0.6836504,-0.2412853,-0.3675848
36.31999,0.6829993,-0.241059,-0.3678442
36.33999,0.6826678,-0.2406934,-0.3676848
36.35999,0.6820648,-0.2404442,-0.3679067
36.37999,0.6817857,-0.2400781,-0.3676738
36.39999,0.6811985,-0.2398545,-0.3678954
36.41999,0.6809266,-0.2394573,-0.3676341
36.43999,0.6805205,-0.2391285,-0.3675726
36.45999,0.6801406,-0.238805,-0.3675824
36.47999,0.6797698,-0.2384755,-0.3675016
36.49999,0.6794132,-0.238165,-0.3674685
36.51999,0.6790127,-0.2378173,-0.36744
36.53999,0.6786677,-0.2374672,-0.3674256
36.55999,0.6783231,-0.2371095,-0.3673497
36.57999,0.6780139,-0.2367729,-0.3672944
36.59999,0.6777141,-0.2364435,-0.3671761
36.61999,0.6773827,-0.2360953,-0.3671516
36.63999,0.6770851,-0.2357246,-0.3670953
36.65999,0.6768851,-0.235349,-0.3669946
36.67999,0.6765872,-0.234997,-0.3669044
36.69999,0.6763687,-0.2346589,-0.3668272
36.71999,0.6760155,-0.2342857,-0.3667787
36.73999,0.6757711,-0.2339033,-0.3667765
36.75999,0.6754714,-0.2335221,-0.3666831
36.77999,0.6752539,-0.2331698,-0.3666565
36.79999,0.6749644,-0.2328182,-0.3665361
36.81999,0.6747398,-0.2324536,-0.3665602
36.83999,0.6744416,-0.232045,-0.3665022
36.85999,0.6742509,-0.2316646,-0.3665323
36.87999,0.6739668,-0.2312867,-0.3664528
36.89999,0.6738387,-0.2309544,-0.3664389
36.91999,0.6733945,-0.2306526,-0.3667377
36.93999,0.6734626,-0.2301758,-0.3663711
36.95999,0.673014,-0.2298974,-0.3666826
36.97999,0.673134,-0.2294313,-0.3662631
36.99999,0.6726879,-0.2291739,-0.3665651
37.01999,0.6727198,-0.2287643,-0.3664754
37.03999,0.6723673,-0.2284306,-0.3667311
37.05999,0.672493,-0.2279339,-0.3662927
37.07999,0.6721016,-0.2276593,-0.3665911
37.09999,0.672285,-0.2271845,-0.3661301
37.11999,0.6718673,-0.226875,-0.3664717
37.13999,0.6720716,-0.2263585,-0.366067
37.15999,0.6716604,-0.2260471,-0.3664089
37.17999,0.6719078,-0.2255606,-0.365977
37.19999,0.6715018,-0.2252771,-0.3663123
37.21999,0.6717725,-0.2247815,-0.3659352
37.23999,0.6713643,-0.2244561,-0.3663213
37.25999,0.6716474,-0.2239939,-0.3659797
37.27999,0.6712689,-0.2237054,-0.3663158
37.29999,0.6715812,-0.2232907,-0.3659565
37.31999,0.6712124,-0.2230359,-0.3662785
37.33998,0.6715389,-0.2226076,-0.3659654
37.35999,0.6714849,-0.22239,-0.3662117
37.37999,0.6716462,-0.2220398,-0.3657925
37.39999,0.6717485,-0.2219502,-0.3657693
37.41999,0.6713938,-0.2219075,-0.3660032
37.43999,0.6717553,-0.2218042,-0.3655226
37.45999,0.6713791,-0.2218928,-0.3657424
37.47999,0.6717641,-0.2219742,-0.365468
37.49999,0.6716737,-0.2221251,-0.3656814
37.51999,0.6717269,-0.2222439,-0.3657047
37.53999,0.671996,-0.2225537,-0.3661187
37.55999,0.6722966,-0.2229093,-0.366513
37.57999,0.6722789,-0.2232988,-0.3670908
37.59999,0.672103,-0.2234558,-0.3677072
37.61999,0.6713965,-0.2237426,-0.3687831
37.63999,0.6707054,-0.2238757,-0.3695257
37.65999,0.670192,-0.2239265,-0.3699416
37.67999,0.66988,-0.223946,-0.3701439
37.69999,0.6697379,-0.2239579,-0.3702198
37.71999,0.6697148,-0.2239671,-0.3702374
37.73999,0.6697505,-0.2239681,-0.3702425
37.75999,0.6698024,-0.2239667,-0.370243
37.77999,0.6697614,-0.2239279,-0.3703342
37.79999,0.6696947,-0.2235608,-0.3703271
37.81999,0.669636,-0.223112,-0.3702962
37.83998,0.6695549,-0.2227582,-0.3702826
37.85999,0.6694682,-0.2225451,-0.3702487
37.87999,0.6693791,-0.2224659,-0.3701979
37.89999,0.6692974,-0.2224957,-0.3701306
37.91999,0.6692296,-0.2225991,-0.3700561
37.93999,0.6691836,-0.2227349,-0.3699813
37.95999,0.6691785,-0.2228721,-0.3698953
37.97999,0.6692207,-0.2229382,-0.3698635
37.99998,0.6693038,-0.2229735,-0.3698547
38.01999,0.6694198,-0.2229922,-0.3698419
38.03999,0.6695513,-0.2230052,-0.3698203
38.05999,0.6696858,-0.2230172,-0.369792
38.07999,0.6698106,-0.2230282,-0.3697606
38.09999,0.6699116,-0.2230267,-0.3697356
38.11999,0.6699957,-0.2230107,-0.3697098
38.13999,0.6700668,-0.2229774,-0.36969
38.15998,0.6701279,-0.222931,-0.3696723
38.17999,0.6701776,-0.2229035,-0.3696495
38.19999,0.6702199,-0.2228985,-0.3696198
38.21999,0.6702559,-0.222909,-0.3695965
38.23999,0.6702889,-0.2229279,-0.3695854
38.25999,0.6703143,-0.2229501,-0.3695891
38.27999,0.6703325,-0.2229712,-0.3696058
38.29999,0.6703395,-0.2229918,-0.3696352
38.31999,0.6703349,-0.2230062,-0.3696732
38.33998,0.6703187,-0.2230147,-0.3697169
38.35999,0.670292,-0.2230172,-0.3697629
38.37999,0.670256,-0.2230136,-0.3698073
38.39999,0.6702157,-0.223005,-0.369847
38.41999,0.6701733,-0.2229931,-0.36988
38.43999,0.6701316,-0.2229773,-0.3699033
38.45999,0.6700965,-0.2229639,-0.3699154
38.47999,0.6700604,-0.222951,-0.3699271
38.49998,0.6700227,-0.2229411,-0.369936
38.51999,0.6699865,-0.2229327,-0.3699402
38.53999,0.6699551,-0.2229273,-0.3699408
38.55999,0.6699306,-0.2229226,-0.3699385
38.57999,0.6699139,-0.2229156,-0.3699328
38.59999,0.6699068,-0.2229097,-0.3699229
38.61999,0.6699079,-0.222906,-0.3699096
38.63999,0.6699182,-0.2229049,-0.3698932
38.65998,0.6699345,-0.222905,-0.369875
38.67999,0.6699549,-0.222907,-0.3698567
38.69999,0.6699773,-0.2229103,-0.3698398
38.71999,0.67,-0.2229148,-0.3698251
38.73999,0.6700215,-0.22292,-0.3698135
38.75999,0.6700404,-0.2229249,-0.3698055
38.77999,0.6700554,-0.2229302,-0.3698015
38.79999,0.670067,-0.2229353,-0.3698017
38.81998,0.670073,-0.2229393,-0.3698061
38.83998,0.6700768,-0.2229433,-0.3698134
38.85999,0.6700771,-0.2229472,-0.3698238
38.87999,0.6700739,-0.2229494,-0.3698359
38.89999,0.6700698,-0.222952,-0.3698495
38.91999,0.6700639,-0.2229539,-0.3698632
38.93999,0.6700575,-0.2229556,-0.3698764
38.95999,0.670051,-0.2229556,-0.369888
38.97998,0.6700456,-0.2229563,-0.3698981
38.99998,0.6700408,-0.2229565,-0.3699061
39.01999,0.6700376,-0.2229552,-0.3699116
39.03999,0.6700357,-0.2229541,-0.3699143
39.05999,0.6700352,-0.222953,-0.3699147
39.07999,0.6700363,-0.2229521,-0.3699126
39.09999,0.6700386,-0.2229497,-0.3699083
39.11999,0.6700427,-0.222948,-0.3699026
39.13999,0.6700468,-0.222947,-0.3698953
39.15998,0.6700518,-0.2229445,-0.3698867
39.17999,0.670057,-0.2229433,-0.369878
39.19999,0.670063,-0.222942,-0.3698694
39.21999,0.670068,-0.2229402,-0.3698608
39.23999,0.6700734,-0.2229395,-0.3698531
39.25999,0.6700783,-0.2229384,-0.3698461
39.27999,0.6700822,-0.2229373,-0.3698405
39.29999,0.6700853,-0.2229368,-0.3698359
39.31998,0.6700891,-0.2229368,-0.3698325
39.33998,0.6700907,-0.2229368,-0.3698308
39.35999,0.6700794,-0.2229216,-0.3698576
39.37999,0.6700464,-0.2229097,-0.3699126
39.39999,0.6699997,-0.2229037,-0.3699875
39.41999,0.6699883,-0.2226944,-0.3700415
39.43999,0.6700013,-0.2224395,-0.3700797
39.45999,0.6700394,-0.2221393,-0.3700935
39.47998,0.6700888,-0.2218373,-0.3701038
39.49998,0.6701435,-0.2215326,-0.3701134
39.51999,0.6702297,-0.2210813,-0.3700959
39.53999,0.6703165,-0.2206546,-0.3701091
39.55999,0.6704009,-0.2202907,-0.3701351
39.57999,0.670487,-0.2199612,-0.3701549
39.59999,0.6705813,-0.2196203,-0.3701622
39.61999,0.6707097,-0.2191711,-0.3701488
39.63998,0.6708403,-0.218755,-0.3701576
39.65998,0.6709687,-0.2183951,-0.3701716
39.67999,0.6710952,-0.2180746,-0.37018
39.69999,0.6712211,-0.2177688,-0.370181
39.71999,0.671407,-0.2173286,-0.3701511
39.73999,0.6715851,-0.2169409,-0.370153
39.75999,0.6717632,-0.2165757,-0.3701552
39.77999,0.6719331,-0.2162432,-0.3701582
39.79999,0.6721027,-0.2159384,-0.3701591
39.81998,0.6723438,-0.2154923,-0.3701293
39.83998,0.6725714,-0.2151148,-0.3701358
39.85999,0.6728058,-0.2147634,-0.3701387
39.87999,0.6730332,-0.2144489,-0.3701417
39.89999,0.6732548,-0.2141473,-0.3701411
39.91999,0.6735327,-0.2137233,-0.3701201
39.93999,0.6738199,-0.2133354,-0.3701236
39.95999,0.6740965,-0.2130018,-0.3701318
39.97998,0.674373,-0.2126761,-0.3701315
39.99998,0.6746358,-0.2123765,-0.3701328
40.01999,0.6749587,-0.2119617,-0.3701147
40.03999,0.6752914,-0.211583,-0.3701178
40.05999,0.6756092,-0.2112607,-0.3701249
40.07999,0.6759241,-0.2109444,-0.3701231
40.09999,0.6762333,-0.2106363,-0.3701211
40.11999,0.6765968,-0.2102432,-0.370108
40.13998,0.6769731,-0.2098779,-0.3701104
40.15998,0.6773348,-0.2095625,-0.3701154
40.17999,0.6776778,-0.2092741,-0.3701158
40.19999,0.6780026,-0.209002,-0.3701146
40.21999,0.6784169,-0.208607,-0.370097
40.23999,0.6788203,-0.208268,-0.3701052
40.25999,0.6792298,-0.207948,-0.3701072
40.27999,0.679626,-0.2076566,-0.3701071
40.29998,0.6800103,-0.2073753,-0.3701044
40.31998,0.6804618,-0.2070118,-0.3700936
40.33998,0.6809197,-0.2066781,-0.3700976
40.35999,0.6813592,-0.2063904,-0.3701011
40.37999,0.6817874,-0.2061115,-0.3700986
40.39999,0.6821883,-0.2058576,-0.3700976
40.41999,0.6826846,-0.2054981,-0.3700866
40.43999,0.6831887,-0.2051709,-0.3700926
40.45998,0.6836706,-0.2048959,-0.3700956
40.47998,0.6841401,-0.204628,-0.3700914
40.49998,0.6845813,-0.2043834,-0.3700884
40.51999,0.6851214,-0.204043,-0.3700791
40.53999,0.6856445,-0.2037509,-0.3700861
40.55999,0.6861646,-0.2034805,-0.370086
40.57999,0.6866509,-0.2032419,-0.3700829
40.59999,0.6871259,-0.2030006,-0.3700783
40.61999,0.6877167,-0.2026721,-0.3700717
40.63998,0.6882976,-0.202386,-0.3700789
40.65998,0.6888442,-0.2021423,-0.3700788
40.67999,0.6893593,-0.2019187,-0.370073
40.69999,0.6899643,-0.2016207,-0.3700673
40.71999,0.6905765,-0.2013451,-0.3700722
40.73999,0.6911629,-0.2011071,-0.3700715
40.75999,0.6917133,-0.2008907,-0.3700664
40.77999,0.6922369,-0.2006821,-0.3700617
40.79998,0.6927555,-0.2004721,-0.370061
40.81998,0.6933768,-0.2002016,-0.3700647
40.83998,0.694015,-0.1999546,-0.3700707
40.85999,0.694627,-0.1997444,-0.3700657
40.87999,0.6952248,-0.1995383,-0.3700573
40.89999,0.6957897,-0.1993485,-0.3700506
40.91999,0.69645,-0.1991026,-0.3700527
40.93999,0.697131,-0.1988704,-0.3700586
40.95998,0.6977807,-0.1986724,-0.3700553
40.97998,0.6983804,-0.1984979,-0.3700453
40.99998,0.6989544,-0.1983257,-0.3700396
41.01999,0.6996506,-0.1980961,-0.3700483
41.03999,0.7003383,-0.1978948,-0.3700564
41.05999,0.7010185,-0.1977111,-0.370052
41.07999,0.7016546,-0.1975501,-0.3700406
41.09999,0.7022501,-0.1973989,-0.3700312
41.11998,0.7029759,-0.1971941,-0.3700424
41.13998,0.7036805,-0.1970177,-0.3700496
41.15998,0.7043709,-0.1968573,-0.3700437
41.17999,0.7050182,-0.1967156,-0.3700319
41.19999,0.7056434,-0.1965767,-0.3700262
41.21999,0.7063721,-0.1964037,-0.3700397
41.23999,0.7071213,-0.1962434,-0.3700477
41.25999,0.7078347,-0.1961067,-0.3700378
41.27998,0.7084929,-0.1959859,-0.3700221
41.29998,0.7091308,-0.1958662,-0.3700168
41.31998,0.709883,-0.1957192,-0.3700347
41.33998,0.7106526,-0.1955826,-0.3700443
41.35999,0.7113911,-0.1954643,-0.3700346
41.37999,0.7120816,-0.1953593,-0.3700187
41.39999,0.7127284,-0.1952624,-0.3700082
41.41999,0.7135074,-0.1951404,-0.3700307
41.43999,0.7142759,-0.1950312,-0.3700387
41.45998,0.7150264,-0.1949343,-0.370029
41.47998,0.7157408,-0.1948477,-0.3700151
41.49998,0.7164145,-0.1947685,-0.3700042
41.51999,0.7171707,-0.1946794,-0.370026
41.53999,0.7179375,-0.194597,-0.370029
41.55999,0.7186753,-0.194525,-0.3700172
41.57999,0.7193691,-0.1944616,-0.3700025
41.59999,0.7200319,-0.1944038,-0.3699954
41.61998,0.7206727,-0.1943501,-0.369994
41.63998,0.7214864,-0.1942896,-0.3700304
41.65998,0.7222994,-0.1942336,-0.3700376
41.67999,0.7230726,-0.1941868,-0.370024
41.69999,0.7237865,-0.1941478,-0.3699984
41.71999,0.7245896,-0.1941124,-0.3700161
41.73999,0.725374,-0.1940786,-0.3700178
41.75999,0.7261531,-0.1940497,-0.370012
41.77998,0.7268808,-0.1940252,-0.3699937
41.79998,0.7276893,-0.1940108,-0.3700177
41.81998,0.7285219,-0.1939986,-0.3700264
41.83998,0.7293223,-0.1939872,-0.3700095
41.85999,0.730046,-0.1939795,-0.3699807
41.87999,0.7307197,-0.1939784,-0.3699668
41.89999,0.7313535,-0.1939811,-0.3699614
41.91999,0.7321389,-0.1940057,-0.3700198
41.93998,0.7329351,-0.1940213,-0.3700266
41.95998,0.7337182,-0.1940405,-0.3700128
41.97998,0.7344399,-0.1940623,-0.3699846
41.99998,0.7351063,-0.1940866,-0.3699642
42.01999,0.7348318,-0.1939413,-0.369938
42.03999,0.73496,-0.1931436,-0.3697325
42.05999,0.7352744,-0.1923055,-0.3690678
42.07999,0.7356033,-0.1917233,-0.3683175
42.09998,0.7359276,-0.1914096,-0.3676516
42.11998,0.7364244,-0.1911587,-0.3667562
42.13998,0.7372071,-0.1910353,-0.3656678
42.15998,0.7383685,-0.1911194,-0.3650844
42.17999,0.7389792,-0.1911728,-0.3644998
42.19999,0.739988,-0.191367,-0.3644122
42.21999,0.7412854,-0.1915786,-0.3643089
42.23999,0.7422572,-0.1918768,-0.3644301
42.25999,0.7431096,-0.1921692,-0.3645349
42.27998,0.7438089,-0.1924806,-0.3648213
42.29998,0.7443225,-0.192823,-0.3652917
42.31998,0.744899,-0.1932537,-0.3660567
42.33998,0.7458259,-0.1935797,-0.3664752
42.35999,0.7469061,-0.1938868,-0.366789
42.37999,0.7478517,-0.1941868,-0.3671478
42.39999,0.7485953,-0.1944584,-0.3676138
42.41999,0.7493869,-0.1946955,-0.3680108
