time,leg_x,leg_y,leg_z,foot_x,foot_y,foot_z
8.859997,-0.4244118,0.3595126,0.578943,
8.879997,-0.4272487,0.3592064,0.5757527,
8.899997,-0.4302094,0.3589239,0.5723807,
8.919997,-0.4333057,0.3586621,0.5687792,
8.939997,-0.4365063,0.3584161,0.5649825,
8.959997,-0.4397969,0.3581905,0.5610174,
8.979997,-0.4431438,0.3579743,0.5569183,
8.999997,-0.4465418,0.3577657,0.5526826,
9.019997,-0.4499712,0.3575599,0.5483337,
9.039997,-0.4534523,0.3573549,0.5438036,
9.059997,-0.4569626,0.3571494,0.5391199,
9.079997,-0.4604778,0.3569379,0.534321,
9.099997,-0.4639924,0.3567207,0.5294034,
9.119997,-0.4674969,0.356421,0.5243514,
9.139997,-0.4711349,0.3559375,0.5186352,
9.159997,-0.474699,0.3553798,0.5127527,
9.179996,-0.4782085,0.3548217,0.5067034,
9.199997,-0.4816155,0.3542495,0.5006488,
9.219996,-0.4849424,0.3536708,0.4945115,
9.239997,-0.4881797,0.3530939,0.4885,
9.259996,-0.4913197,0.3525212,0.4826749,
9.279997,-0.4943457,0.3519499,0.4770697,
9.299996,-0.4972591,0.3513813,0.4716832,
9.319997,-0.5000901,0.350817,0.4666241,
9.339996,-0.5028121,0.3502517,0.4617428,
9.359997,-0.5054131,0.349684,0.4570324,
9.379996,-0.5078859,0.3491147,0.452514,
9.399997,-0.5102301,0.3485451,0.4481935,
9.419996,-0.5124726,0.3479693,0.4442229,
9.439997,-0.5145926,0.3473873,0.4404152,
9.459996,-0.516582,0.3468022,0.4367602,
9.479997,-0.5183992,0.3462222,0.4336679,
9.499996,-0.5202045,0.3456619,0.4305141,
9.519997,-0.5219126,0.3450992,0.4277811,
9.539996,-0.5234752,0.3445303,0.4254382,
9.559997,-0.5248985,0.3439527,0.4234187,
9.579997,-0.5258236,0.3433466,0.4237857,
9.599997,-0.5269065,0.3427389,0.4229913,
9.619997,-0.5280399,0.3421075,0.4215904,
9.639997,-0.5292599,0.341485,0.4187675,
9.659997,-0.5302546,0.3408699,0.4164556,
9.679996,-0.5310931,0.3402603,0.4144031,
9.699997,-0.5318151,0.3396833,0.4124417,
9.719996,-0.5323806,0.3391674,0.4109527,
9.739997,-0.5328131,0.3386743,0.4101089,
9.759996,-0.533185,0.3381779,0.4091577,
9.779997,-0.5334747,0.3377151,0.4079245,
9.799996,-0.5336676,0.3373029,0.4063873,
9.819997,-0.5337732,0.3369277,0.4046656,
9.839996,-0.533772,0.336611,0.4028709,
9.859997,-0.5336518,0.3363621,0.4012541,
9.879996,-0.5334282,0.3361866,0.3996313,
9.899997,-0.5331004,0.3360949,0.3980471,
9.919996,-0.532675,0.3360796,0.3965718,
9.939997,-0.5321527,0.3361621,0.3951658,
9.959996,-0.531517,0.3363743,0.3942081,
9.979997,-0.5307941,0.3366544,0.3930426,
9.999996,-0.5299835,0.3370142,0.3916875,
10.02,-0.5290871,0.3374782,0.3901409,
10.04,-0.5281124,0.3380475,0.3884238,
10.06,-0.5270646,0.3387253,0.3865679,
10.08,-0.52595,0.3395097,0.3842089,
10.1,-0.524755,0.3404109,0.3821966,
10.12,-0.5234885,0.3414354,0.3801148,
10.14,-0.5221558,0.3425751,0.378014,
10.16,-0.5207613,0.3438256,0.3759097,
10.18,-0.5193088,0.3451848,0.3737954,
10.2,-0.5178037,0.3466477,0.3716906,
10.22,-0.5162442,0.3482339,0.3694838,
10.24,-0.5146399,0.3499179,0.3672231,
10.26,-0.5129952,0.3516881,0.3648918,
10.28,-0.5113153,0.353543,0.3624597,
10.3,-0.509604,0.3554804,0.3599386,
10.32,-0.507858,0.3575265,0.3572425,
10.34,-0.5060892,0.3596394,0.3545332,
10.36,-0.5043011,0.3618171,0.3517984,
10.38,-0.5024962,0.3640499,0.3490605,
10.4,-0.5014868,0.365006,0.3491162,
10.42,-0.5008953,0.3656332,0.3479081,
10.44,-0.5002267,0.3662236,0.3481803,
10.46,-0.499505,0.3668993,0.3489571,
10.48,-0.4988284,0.3675752,0.3501361,
10.5,-0.4981542,0.3682632,0.3517463,
10.52,-0.4974704,0.3690228,0.3533989,
10.54,-0.4967732,0.3697927,0.3553759,
10.56,-0.4960608,0.3705583,0.3575172,
10.58,-0.4953246,0.3713207,0.3598017,
10.6,-0.4945588,0.3720772,0.3621764,
10.62,-0.4937601,0.3728247,0.3646694,
10.64,-0.4929245,0.3735409,0.3672907,
10.66,-0.4920492,0.374223,0.3699786,
10.68,-0.4911461,0.3748944,0.3723639,
