Time,TargetYaw,RealYaw,TargetHip,RealHip,TargetKnee,RealKnee
21.02967,-75.74657,-67.66492,0.2242556,0.5542257,121.2789,121.1812
21.0481,-75.74657,-67.66492,0.2242556,0.5542257,121.2789,121.1812
21.06499,-77.4971,-68.53268,-0.2108821,0.2334034,121.2411,121.1696
21.08145,-78.439,-69.41451,-0.4426919,-0.07029084,121.1944,121.1418
21.10006,-79.36164,-70.30421,-0.6680335,-0.3469755,121.1309,121.1024
21.11516,-80.40795,-71.2149,-0.9212696,-0.6197883,121.0376,121.0475
21.134,-81.25882,-72.12457,-1.125164,-0.8702682,120.9449,120.9775
21.14804,-81.25882,-72.12457,-1.125164,-0.8702682,120.9449,120.9775
21.16526,-83.11043,-73.11149,-1.561306,-1.187563,120.6905,120.8173
21.17958,-84.07722,-74.1048,-1.784107,-1.482537,120.5283,120.6524
21.19842,-84.87807,-75.08694,-1.96564,-1.732919,120.3784,120.5003
21.21466,-85.92543,-76.07626,-2.198344,-1.97045,120.1605,120.3225
21.2319,-86.82226,-77.06133,-2.392779,-2.192497,119.9538,120.1328
21.25019,-87.76556,-78.04434,-2.591831,-2.402637,119.7158,119.9216
21.26496,-87.76556,-78.04434,-2.591831,-2.402637,119.7158,119.9216
21.28197,-89.54694,-79.08992,-2.949836,-2.659544,119.2062,119.5646
21.29906,-90.44729,-80.12709,-3.12042,-2.886598,118.9173,119.2271
21.31494,-91.33858,-81.15184,-3.281353,-3.079466,118.6095,118.9063
21.33171,-92.15401,-82.15873,-3.420914,-3.245268,118.3082,118.5965
21.34838,-92.15401,-82.15873,-3.420914,-3.245268,118.3082,118.5965
21.36531,-93.8288,-83.21426,-3.681212,-3.432617,117.627,118.1105
21.38137,-94.65301,-84.25381,-3.794464,-3.594804,117.2591,117.6669
21.3993,-95.4186,-85.2709,-3.889711,-3.72632,116.8968,117.2665
21.4148,-96.25446,-86.27203,-3.981604,-3.837704,116.4776,116.8625
21.43257,-96.96075,-87.24878,-4.048451,-3.931395,116.103,116.4739
21.44865,-97.75004,-88.20866,-4.110312,-4.012142,115.6612,116.0633
21.46684,-97.75004,-88.20866,-4.110312,-4.012142,115.6612,116.0633
21.48188,-99.21141,-89.20403,-4.184215,-4.084785,114.7736,115.4269
21.49801,-99.82643,-90.17245,-4.197445,-4.138299,114.3708,114.8844
21.51602,-100.4679,-91.11345,-4.198497,-4.164773,113.9308,114.3972
21.53149,-101.1608,-92.03287,-4.1836,-4.169857,113.4311,113.9091
21.54977,-101.7368,-92.92365,-4.15727,-4.160662,112.9951,113.4459
21.56536,-101.7368,-92.92365,-4.15727,-4.160662,112.9951,113.4459
21.58176,-102.9344,-93.83431,-4.056272,-4.11046,112.0229,112.7472
21.59813,-103.4823,-94.71805,-3.986276,-4.053613,111.5455,112.1363
21.61514,-104.0085,-95.57055,-3.902914,-3.976224,111.0656,111.591
21.63299,-104.5327,-96.39423,-3.802312,-3.88405,110.5646,111.0705
21.64887,-105.0586,-97.19122,-3.681643,-3.776822,110.037,110.5482
21.66713,-105.0586,-97.19122,-3.681643,-3.776822,110.037,110.5482
21.67926,-105.9945,-97.9977,-3.40921,-3.61832,109.027,109.7992
21.69844,-106.305,-98.76235,-3.299637,-3.44753,108.6688,109.2133
21.7147,-106.7719,-99.49819,-3.113398,-3.265721,108.1051,108.6497
21.73144,-107.145,-100.2038,-2.943323,-3.095555,107.6302,108.1277
21.74977,-107.5071,-100.8773,-2.756992,-2.908665,107.1451,107.6246
21.76539,-107.5071,-100.8773,-2.756992,-2.908665,107.1451,107.6246
21.78156,-108.1737,-101.5472,-2.345743,-2.648794,106.1764,106.9078
21.79866,-108.4592,-102.1833,-2.135028,-2.382299,105.7237,106.298
21.81652,-108.7387,-102.7879,-1.902348,-2.126169,105.2523,105.7595
21.83146,-109.0061,-103.3623,-1.649078,-1.871148,104.7686,105.2499
21.84957,-109.2106,-103.9039,-1.429408,-1.627407,104.3714,104.7925
21.86525,-109.2106,-103.9039,-1.429408,-1.627407,104.3714,104.7925
21.88158,-109.6086,-104.4294,-0.9086337,-1.287234,103.5011,104.1485
21.89864,-109.7691,-104.9232,-0.6456646,-0.9565881,103.0953,103.6032
21.91676,-109.9145,-105.386,-0.3637998,-0.6422977,102.6829,103.1248
21.93196,-110.0442,-105.8185,-0.05669399,-0.3306086,102.2578,102.6746
21.94849,-110.0442,-105.8185,-0.05669399,-0.3306086,102.2578,102.6746
21.96499,-110.2098,-105.9209,0.4984672,-0.009142769,101.5481,102.5454
21.98183,-110.2651,-106.1806,0.7950716,-0.3754496,101.1975,102.9874
22.00018,-110.2998,-106.374,1.103096,-0.3505064,100.8529,103.4504
22.01501,-110.3125,-106.5433,1.444261,-0.01462522,100.4932,103.4972
22.03345,-110.3038,-106.6903,1.724059,0.5079835,100.2147,103.3128
22.04825,-110.3038,-106.6903,1.724059,0.5079835,100.2147,103.3128
22.06483,-110.2224,-106.8246,2.362754,1.212757,99.63129,102.9805
22.08053,-110.1498,-106.9597,2.686809,1.926172,99.36169,102.5637
22.09957,-110.0614,-107.0976,2.996629,2.518473,99.11975,102.2441
22.11562,-109.9284,-107.3016,3.376135,3.019277,98.84365,102.0343
22.13383,-109.7945,-107.4531,3.698694,3.432615,98.62592,101.4912
22.14864,-109.6183,-107.5578,4.067651,3.891279,98.39526,100.9618
22.16683,-109.6183,-107.5578,4.067651,3.891279,98.39526,100.9618
22.18137,-109.2329,-107.6271,4.742996,4.260565,98.02166,100.0839
22.19843,-109.036,-107.7997,5.043019,4.718643,97.87501,99.60246
22.21636,-108.784,-107.9412,5.396584,5.14924,97.7168,99.06683
22.23137,-108.4943,-108.0352,5.770007,5.556114,97.56634,98.56873
22.24916,-108.2325,-108.0602,6.08365,5.862711,97.45274,98.03318
22.26531,-108.2325,-108.0602,6.08365,5.862711,97.45274,98.03318
22.28165,-107.5747,-108.0225,6.796011,6.281023,97.23613,97.6329
22.29873,-107.2258,-107.9535,7.139907,6.704591,97.15126,97.39229
22.31709,-106.8382,-107.8554,7.500139,7.112166,97.07548,97.24051
22.33169,-106.3961,-107.7262,7.887475,7.508842,97.00845,97.13392
22.3483,-106.3961,-107.7262,7.887475,7.508842,97.00845,97.13392
22.36468,-105.5829,-107.5377,8.546298,7.995614,96.92727,97.03946
22.38135,-105.1255,-107.3215,8.891414,8.453156,96.9005,96.98138
22.39828,-104.6382,-107.0802,9.242154,8.865561,96.88389,96.94541
22.41638,-104.1208,-106.8137,9.597577,9.244774,96.87757,96.92339
22.4316,-103.5431,-106.5193,9.976021,9.613599,96.8821,96.91244
22.44843,-103.5431,-106.5193,9.976021,9.613599,96.8821,96.91244
22.4653,-102.4575,-106.157,10.64175,10.08481,96.91707,96.91982
22.482,-101.8543,-105.7687,10.98929,10.53738,96.94846,96.94241
22.50047,-101.2356,-105.3587,11.33101,10.94705,96.98782,96.97378
22.51202,-100.5272,-104.9216,11.70546,11.33177,97.04042,97.01434
22.53144,-100.0714,-104.5908,11.93766,11.70745,97.07793,97.18109
22.54859,-99.28286,-104.2734,12.32423,12.06954,97.14861,97.32511
22.56738,-99.28286,-104.2734,12.32423,12.06954,97.14861,97.32511
22.57964,-97.75252,-103.8859,13.02483,12.48316,97.30278,97.44145
22.59878,-97.21007,-103.4511,13.25873,12.94726,97.36182,97.67226
22.61504,-96.34284,-102.8517,13.61812,13.38177,97.46011,97.81184
22.6315,-95.58773,-102.241,13.91719,13.80854,97.54913,98.02838
22.64966,-94.80618,-101.6082,14.2138,14.22285,97.64418,98.26872
22.66546,-94.80618,-101.6082,14.2138,14.22285,97.64418,98.26872
22.68353,-93.1432,-100.8994,14.80353,14.64108,97.8549,98.46079
22.69795,-92.23187,-100.144,15.104,15.03855,97.97461,98.66384
22.71496,-91.49309,-99.38123,15.33628,15.44059,98.07363,98.92238
22.73767,-90.60808,-98.59058,15.60156,15.83431,98.19442,99.19647
22.7525,-89.40707,-97.75667,15.93951,16.21453,98.36199,99.46043
22.76342,-89.40707,-97.75667,15.93951,16.21453,98.36199,99.46043
22.78194,-88.02039,-96.89142,16.2989,16.5782,98.56057,99.7066
22.79847,-87.00903,-96.00008,16.54059,16.93742,98.70885,99.98753
22.81302,-86.09782,-95.08629,16.74378,17.28275,98.84505,100.283
22.82992,-85.29051,-94.15956,16.91233,17.60102,98.96782,100.5901
22.84817,-85.29051,-94.15956,16.91233,17.60102,98.96782,100.5901
22.86522,-83.32383,-93.19534,17.27797,17.91389,99.27586,100.843
22.88393,-82.36448,-92.20974,17.43315,18.20254,99.43114,101.1274
22.89926,-81.31037,-91.18893,17.58597,18.47143,99.60592,101.4264
22.91671,-80.44646,-90.1589,17.69728,18.69561,99.75268,101.7173
22.93741,-79.46464,-89.18544,17.80833,18.90842,99.92365,101.9949
22.95628,-78.30502,-88.15112,17.91797,19.08924,100.1318,102.2927
22.97286,-77.25385,-87.10114,17.99676,19.18042,100.3269,102.5281
22.98554,-77.25385,-87.10114,17.99676,19.18042,100.3269,102.5281
23.00556,-75.64024,-86.00213,18.07834,19.25145,100.6396,102.7843
23.0179,-74.55161,-84.90304,18.10543,19.26095,100.8608,103.003
23.03682,-73.88796,-83.92579,18.1105,19.29926,101.0002,103.1889
23.05316,-72.88251,-82.89227,18.10103,19.32517,101.2183,103.4145
23.06816,-72.88251,-82.89227,18.10103,19.32517,101.2183,103.4145
23.08677,-71.25455,-81.77831,18.0398,19.24888,101.5919,103.5926
23.10834,-70.31217,-80.65982,17.9769,19.14058,101.8211,103.808
23.12994,-69.24519,-78.48582,17.87976,18.87325,102.0937,104.2316
23.1369,-69.24519,-78.48582,17.87976,18.87325,102.0937,104.2316
23.15689,-67.87808,-77.43584,17.71215,18.73981,102.4663,104.4418
23.1726,-66.95441,-76.39413,17.56931,18.5761,102.7349,104.6332
23.18856,-66.24869,-75.40701,17.4428,18.42377,102.9507,104.8127
23.20382,-66.24869,-75.40701,17.4428,18.42377,102.9507,104.8127
23.22033,-64.90199,-74.50652,17.15593,18.24573,103.3914,104.8782
23.23746,-64.22054,-73.67648,16.98595,18.14917,103.6311,105.0456
23.25283,-63.53737,-72.93254,16.79709,18.18042,103.8844,105.1581
23.26824,-63.53737,-72.93254,16.79709,18.18042,103.8844,105.1581
23.28784,-62.37188,-72.00626,16.4276,17.59666,104.3515,104.8421
23.30055,-61.67203,-71.23728,16.17346,16.93513,104.6571,103.9115
23.31569,-61.2365,-70.35995,16.00154,16.46521,104.8584,104.407
23.33739,-60.73626,-69.49128,15.78972,16.08625,105.1017,104.7761
23.35183,-60.05487,-68.63079,15.47373,15.77375,105.4568,105.116
23.367,-60.05487,-68.63079,15.47373,15.77375,105.4568,105.116
23.38716,-59.19431,-67.76772,15.02168,15.42197,105.953,105.5243
23.40504,-58.65432,-66.93042,14.70168,15.06269,106.2985,105.9049
23.41911,-58.20671,-66.12785,14.41065,14.72094,106.61,106.2511
23.43681,-57.8754,-65.36838,14.17751,14.41927,106.8583,106.5514
23.45467,-57.48457,-64.64423,13.87952,14.12884,107.1747,106.8592
23.47051,-57.11958,-63.95391,13.5742,13.83681,107.4985,107.177
23.49039,-56.82052,-63.29934,13.30008,13.55735,107.7894,107.4819
23.50164,-56.82052,-63.29934,13.30008,13.55735,107.7894,107.4819
23.52016,-56.30091,-62.65916,12.7546,13.18799,108.3703,107.9155
23.53362,-56.03446,-62.05291,12.42702,12.81721,108.7214,108.3141
23.55293,-55.86085,-61.48741,12.1881,12.49074,108.979,108.6458
23.56962,-55.64092,-60.95477,11.84437,12.16937,109.3523,108.9912
23.58907,-55.47863,-60.45565,11.54707,11.84717,109.6779,109.3288
23.60084,-55.47863,-60.45565,11.54707,11.84717,109.6779,109.3288
23.6196,-55.24421,-59.98065,10.99219,11.46749,110.2939,109.7845
23.63664,-55.14659,-59.53947,10.6604,11.07749,110.668,110.2125
23.6565,-55.08605,-59.13245,10.36068,10.70344,111.0099,110.5998
23.66765,-55.08605,-59.13245,10.36068,10.70344,111.0099,110.5998
23.68614,-55.04458,-58.75803,9.82091,10.27954,111.6361,111.0887
23.70362,-55.06201,-58.41845,9.50315,9.879485,112.0114,111.5313
23.72001,-55.10744,-58.11363,9.205975,9.517315,112.367,111.9323
23.73888,-55.17565,-57.83881,8.930384,9.167414,112.7009,112.2607
23.75061,-55.28481,-57.59418,8.617309,8.866223,113.0851,112.5804
23.77018,-55.36927,-57.38171,8.42484,8.690534,113.3239,112.8523
23.78908,-55.53844,-57.20757,8.10794,8.534173,113.7212,113.183
23.80069,-55.53844,-57.20757,8.10794,8.534173,113.7212,113.183
23.82045,-55.87286,-57.07403,7.624458,8.258859,114.3372,113.6494
23.83669,-56.13541,-56.98158,7.318473,7.947261,114.7327,114.1084
23.85546,-56.37833,-56.91997,7.071172,7.611057,115.0552,114.5246
23.86998,-56.68954,-56.89201,6.79013,7.260323,115.4243,114.9342
23.88658,-56.68954,-56.89201,6.79013,7.260323,115.4243,114.9342
23.90557,-57.27764,-56.91673,6.33513,6.84672,116.026,115.4432
23.91729,-57.68065,-56.97759,6.06402,6.450163,116.3858,115.9058
23.93672,-57.94599,-57.06424,5.899091,6.069367,116.6046,116.3042
23.95067,-58.41406,-57.18213,5.629353,5.8132,116.9613,116.6345
23.96959,-58.77165,-57.32455,5.438436,5.595963,117.2125,116.929
23.98714,-58.77165,-57.32455,5.438436,5.595963,117.2125,116.929
24.00362,-59.79075,-57.54185,4.949237,5.281342,117.8467,117.3781
24.01999,-60.29119,-57.78968,4.732208,4.986574,118.1217,117.7584
24.03631,-60.81248,-58.06301,4.518771,4.727251,118.3868,118.0803
24.05532,-61.3559,-58.36089,4.307862,4.494243,118.6427,118.3673
24.07007,-62.01879,-58.69098,4.063962,4.26245,118.9296,118.6512
24.08629,-62.01879,-58.69098,4.063962,4.26245,118.9296,118.6512
24.10302,-63.166,-59.09118,3.669615,3.966755,119.3692,119.0054
24.11947,-63.81951,-59.51873,3.45753,3.690195,119.5912,119.3046
24.13663,-64.48489,-59.96855,3.249073,3.443624,119.7984,119.5574
24.15482,-65.20238,-60.44159,3.031456,3.217639,120.0023,119.7818
24.17033,-65.98768,-60.94191,2.800364,2.995497,120.2039,119.9943
24.18824,-65.98768,-60.94191,2.800364,2.995497,120.2039,119.9943
24.20337,-67.49619,-61.52686,2.372842,2.703323,120.5338,120.2576
24.22059,-68.20486,-62.13065,2.177874,2.437073,120.6649,120.4691
24.23647,-69.03089,-62.75534,1.954336,2.188596,120.7999,120.6435
24.25486,-69.8093,-63.39815,1.746739,1.950524,120.9104,120.7901
24.27015,-70.72952,-64.06071,1.504527,1.734472,121.0211,120.9056
24.28866,-71.50936,-64.7325,1.301513,1.550021,121.0987,120.991
24.30345,-71.50936,-64.7325,1.301513,1.550021,121.0987,120.991
24.32023,-73.24973,-65.47878,0.8544567,1.192132,121.2207,121.0901
24.33889,-74.14555,-66.24767,0.6269841,0.9404424,121.2571,121.1367
24.35366,-75.15467,-67.03954,0.3726141,0.7209729,121.2772,121.1656
24.37106,-75.96195,-67.83452,0.1704201,0.5102562,121.2777,121.1818
24.38706,-75.96195,-67.83452,0.1704201,0.5102562,121.2777,121.1818
24.40314,-77.81014,-68.71342,-0.288111,0.2108451,121.2276,121.1568
24.42001,-78.70856,-69.6002,-0.5087125,-0.07658657,121.1777,121.1181
24.43676,-79.65497,-70.49552,-0.7392929,-0.3454787,121.107,121.0699
24.45522,-80.59791,-71.39853,-0.9669635,-0.6034868,121.0182,121.009
24.47041,-81.63811,-72.3168,-1.215398,-0.8672093,120.8987,120.9263
24.48876,-82.49377,-73.23591,-1.417319,-1.120657,120.7833,120.8354
24.50316,-82.49377,-73.23591,-1.417319,-1.120657,120.7833,120.8354
24.51989,-84.33293,-74.23162,-1.842389,-1.443009,120.482,120.6461
24.53713,-85.26672,-75.23291,-2.052649,-1.744847,120.3005,120.4608
24.55304,-86.22312,-76.23353,-2.263402,-2.009154,120.094,120.2701
24.57133,-87.09943,-77.22752,-2.451867,-2.243211,119.8861,120.0767
24.58641,-87.09943,-77.22752,-2.451867,-2.243211,119.8861,120.0767
24.60299,-88.91129,-78.28748,-2.825007,-2.524071,119.3973,119.743
24.62029,-89.79695,-79.3393,-2.997961,-2.771608,119.1281,119.4297
24.63865,-90.70834,-80.38075,-3.168402,-2.981357,118.8294,119.1263
24.65328,-91.66155,-81.41555,-3.337552,-3.168064,118.4925,118.8092
24.66878,-92.40859,-82.42774,-3.462865,-3.327224,118.2102,118.5083
24.68691,-92.40859,-82.42774,-3.462865,-3.327224,118.2102,118.5083
24.70303,-94.08347,-83.48724,-3.71733,-3.505056,117.5157,118.0182
24.72136,-94.8635,-84.52647,-3.821641,-3.656773,117.1615,117.5755
24.73642,-95.7312,-85.5497,-3.92561,-3.779816,116.743,117.1465
24.75443,-96.4283,-86.54518,-3.999007,-3.87703,116.3871,116.7529
24.76965,-97.24293,-87.5225,-4.0722,-3.959012,115.9479,116.3388
24.78811,-97.24293,-87.5225,-4.0722,-3.959012,115.9479,116.3388
24.80338,-98.70665,-88.53362,-4.165111,-4.035229,115.0909,115.7148
24.81912,-99.34423,-89.51701,-4.188033,-4.092915,114.6881,115.1793
24.83797,-99.98358,-90.47135,-4.198947,-4.128664,114.2649,114.7032
24.85311,-100.7258,-91.40635,-4.194993,-4.145128,113.7479,114.2129
24.87142,-101.3024,-92.31143,-4.178348,-4.147895,113.3257,113.7542
24.88632,-101.3024,-92.31143,-4.178348,-4.147895,113.3257,113.7542
24.90327,-102.5069,-93.23571,-4.100039,-4.11592,112.3807,113.072
24.92008,-103.0894,-94.13443,-4.03811,-4.071476,111.8901,112.4646
24.9382,-103.6449,-95.00444,-3.962295,-4.011735,111.3996,111.9172
24.95352,-104.2189,-95.84867,-3.864747,-3.933621,110.8673,111.3814
24.97243,-104.6842,-96.66072,-3.769698,-3.845535,110.4154,110.886
24.98701,-104.6842,-96.66072,-3.769698,-3.845535,110.4154,110.886
25.00288,-105.6368,-97.48159,-3.52293,-3.706236,109.4246,110.1636
25.02133,-106.0573,-98.26598,-3.387921,-3.533355,108.9556,109.5415
25.03695,-106.5212,-99.02988,-3.216801,-3.396833,108.4118,108.9696
25.05593,-106.8928,-99.75404,-3.060516,-3.213297,107.9538,108.4443
25.06991,-107.3184,-100.4495,-2.856894,-3.016179,107.401,107.9109
25.08665,-107.3184,-100.4495,-2.856894,-3.016179,107.401,107.9109
25.1031,-107.9469,-100.4405,-2.497035,-3.224658,106.5184,108.3665
25.12178,-108.253,-100.7896,-2.289602,-3.465172,106.0532,108.3862
25.13545,-108.5746,-101.1083,-2.042462,-3.204401,105.5328,108.9952
25.15156,-108.7924,-101.3315,-1.854123,-2.735837,105.1579,109.2543
25.17027,-109.0304,-101.7069,-1.624236,-2.315703,104.7227,108.8719
25.18911,-109.2812,-102.0829,-1.347163,-1.717807,104.2275,108.6897
25.20327,-109.2812,-102.0829,-1.347163,-1.717807,104.2275,108.6897
25.22037,-109.6569,-102.4904,-0.8337919,-1.03312,103.3835,108.3413
25.2369,-109.818,-102.9143,-0.556295,-0.2365138,102.9621,107.9737
25.25418,-109.9523,-103.4982,-0.2810623,0.6490507,102.5659,107.709
25.2735,-110.0699,-104.2234,0.01354427,1.287733,102.1639,106.9687
25.28797,-110.0699,-104.2234,0.01354427,1.287733,102.1639,106.9687
25.30516,-110.2329,-104.8237,0.6083718,1.831962,101.416,106.213
25.31831,-110.2818,-105.3177,0.9194767,2.300477,101.056,105.5568
25.33724,-110.3038,-105.7318,1.161156,2.667563,100.7901,105.035
25.35243,-110.312,-106.046,1.514325,2.931417,100.4221,104.5355
25.37012,-110.2984,-106.2948,1.801841,2.984289,100.1398,103.7027
25.38741,-110.2984,-106.2948,1.801841,2.984289,100.1398,103.7027
25.40381,-110.1993,-106.7219,2.476265,3.08216,99.5349,102.9346
25.41882,-110.1202,-107.0869,2.797997,3.227142,99.27311,102.1049
25.43798,-110.0295,-107.4225,3.095056,3.407047,99.04603,101.3576
25.45204,-109.8882,-107.6989,3.477919,3.587182,98.77329,100.6182
25.46997,-109.7664,-107.9356,3.761057,3.741912,98.58557,99.89449
25.48665,-109.7664,-107.9356,3.761057,3.741912,98.58557,99.89449
25.50377,-109.4009,-108.1225,4.46555,3.927698,98.16772,99.10051
25.52452,-109.1857,-108.2784,4.817216,4.15407,97.9843,98.34984
25.53968,-108.8938,-108.395,5.246203,4.393437,97.78218,97.61459
25.5514,-108.6592,-108.4742,5.561297,4.568239,97.64837,96.99139
25.57081,-108.4655,-108.475,5.805606,5.032851,97.55286,97.19288
25.58831,-108.4655,-108.475,5.805606,5.032851,97.55286,97.19288
25.60146,-107.7847,-108.4941,6.57864,5.396581,97.29629,96.55334
25.6201,-107.5162,-108.4913,6.855181,5.572136,97.22064,95.97984
25.63846,-107.1121,-108.2199,7.247821,6.052401,97.12717,97.59194
25.6559,-106.6871,-108.0894,7.635175,6.765951,97.05044,97.29116
25.67309,-106.259,-107.9948,8.003118,7.177461,96.99126,96.71436
25.69014,-105.8131,-107.8865,8.366012,7.366513,96.9455,96.19026
25.70713,-105.8131,-107.8865,8.366012,7.366513,96.9455,96.19026
25.72651,-104.8617,-107.6844,9.083349,7.450562,96.8901,95.75334
25.74064,-104.2792,-107.4015,9.490518,7.488491,96.87837,95.45927
25.75555,-103.8358,-107.0774,9.786513,7.538342,96.87841,95.1565
25.76922,-103.3514,-106.7671,10.09768,7.631085,96.88596,94.81403
25.7836,-103.3514,-106.7671,10.09768,7.631085,96.88596,94.81403
25.80624,-102.3929,-106.4541,10.67971,7.873318,96.92007,94.53953
25.82166,-101.575,-105.9363,11.14529,8.275495,96.96539,94.30786
25.83997,-100.9959,-105.4032,11.45964,8.738088,97.00479,94.09438
25.85814,-100.2849,-104.9378,11.8297,9.207751,97.06004,94.0217
25.87376,-99.55495,-104.117,12.19292,10.04146,97.12344,97.29953
25.88934,-98.90852,-103.6379,12.50145,11.17449,97.18441,97.20432
25.90765,-98.90852,-103.6379,12.50145,11.17449,97.18441,97.20432
25.92373,-97.44685,-103.0827,13.15752,12.18827,97.3358,97.27033
25.93864,-96.72535,-102.5909,13.46176,12.84518,97.41621,97.22414
25.9563,-96.04173,-102.0478,13.73889,13.32397,97.49525,97.35224
25.97181,-95.21307,-101.4332,14.06098,13.74185,97.59435,97.47695
26.00876,-94.47011,-100.2224,14.33743,14.27052,97.68588,97.6418
26.02036,-94.47011,-100.2224,14.33743,14.27052,97.68588,97.6418
26.03221,-92.05388,-99.49477,15.16088,14.64224,97.99831,97.8089
26.05147,-91.44498,-98.76358,15.35107,14.9941,98.08013,97.95038
26.06604,-91.44498,-98.76358,15.35107,14.9941,98.08013,97.95038
26.08342,-89.67117,-97.94492,15.86735,15.39696,98.32479,98.14032
26.10038,-88.74107,-97.1084,16.1162,15.76069,98.45669,98.30876
26.11493,-87.82299,-96.26301,16.34743,16.06289,98.58927,98.45997
26.12969,-87.02762,-95.42085,16.53631,16.30744,98.7061,98.59216
26.14926,-86.21465,-94.5818,16.7185,16.51209,98.82744,98.71603
26.16486,-86.21465,-94.5818,16.7185,16.51209,98.82744,98.71603
26.18311,-84.25701,-93.65064,17.11242,16.77846,99.12806,98.92003
26.19554,-83.23362,-92.70402,17.29321,17.02907,99.29032,99.11144
26.21551,-82.53401,-91.77644,17.40683,17.22144,99.40344,99.26569
26.23291,-81.4091,-90.83418,17.57244,17.38803,99.58936,99.43063
26.25302,-80.42879,-89.88788,17.69942,17.53128,99.75572,99.59602
26.26884,-79.29793,-88.92621,17.82554,17.66043,99.95313,99.77612
26.28189,-79.29793,-88.92621,17.82554,17.66043,99.95313,99.77612
26.30066,-77.68314,-87.90913,17.96698,17.79151,100.2464,100.0104
26.31507,-76.64183,-86.88535,18.03339,17.89763,100.4435,100.2311
26.33312,-75.84859,-85.88013,18.07054,17.96898,100.5983,100.4197
26.35152,-74.86439,-84.87842,18.10002,18.01426,100.7963,100.6101
26.36606,-74.86439,-84.87842,18.10002,18.01426,100.7963,100.6101
26.38313,-73.09904,-83.81374,18.10485,18.03671,101.1706,100.8891
26.40307,-72.20244,-82.85014,18.08252,18.05013,101.3712,101.6488
26.418,-71.17358,-81.91489,18.0352,18.14818,101.6112,102.4263
26.42961,-70.41749,-80.98021,17.98497,18.28619,101.795,103.1603
26.44814,-70.41749,-80.98021,17.98497,18.28619,101.795,103.1603
26.46609,-68.9306,-79.97968,17.8456,18.40697,102.177,103.8386
26.48727,-68.07269,-78.92797,17.73912,18.45817,102.4115,104.4345
26.50164,-67.08893,-77.87443,17.59168,18.47975,102.6949,105.0057
26.51356,-66.43978,-76.83968,17.47861,18.4762,102.8913,105.5063
26.53183,-65.91251,-75.82888,17.37697,18.44282,103.057,105.9286
26.5514,-65.12589,-74.82714,17.20801,18.35608,103.3153,106.2695
26.56743,-65.12589,-74.82714,17.20801,18.35608,103.3153,106.2695
26.58486,-63.66952,-73.79665,16.83515,18.16684,103.8343,106.5576
26.59717,-62.99495,-72.77632,16.63294,17.91577,104.0959,106.7936
26.61625,-62.53359,-71.76766,16.4827,17.68881,104.2838,106.9867
26.63253,-61.84459,-70.7437,16.23857,17.45476,104.5798,107.1715
26.64981,-61.28214,-69.77067,16.02008,17.21787,104.8369,107.3628
26.66578,-61.28214,-69.77067,16.02008,17.21787,104.8369,107.3628
26.68837,-60.20636,-68.85876,15.54693,16.93018,105.3752,107.5538
26.70517,-59.53234,-68.0078,15.20703,16.58774,105.7509,107.7164
26.7266,-59.06144,-67.18657,14.94579,16.20604,106.0353,107.8732
26.73504,-58.49814,-66.39776,14.60301,15.78205,106.4043,108.0212
26.75578,-58.28791,-65.65874,14.46537,15.36189,106.5516,108.1144
26.7744,-57.79934,-64.94468,14.12161,14.93263,106.9177,108.1783
26.78893,-57.39482,-64.25288,13.80708,14.48539,107.2515,108.2073
26.80265,-57.39482,-64.25288,13.80708,14.48539,107.2515,108.2073
26.82048,-56.8423,-63.56867,13.32087,13.99717,107.7673,108.2647
26.83807,-56.5317,-62.90778,13.00961,13.48946,108.0982,108.343
26.85422,-56.25422,-62.27097,12.70006,12.97483,108.4286,108.4415
26.87126,-56.02472,-61.65955,12.4142,12.47493,108.7352,108.5593
26.89291,-55.80872,-61.08153,12.11139,11.96056,109.062,108.7341
26.90677,-55.80872,-61.08153,12.11139,11.96056,109.062,108.7341
26.92047,-55.44513,-60.54763,11.47906,11.27503,109.7528,109.0062
26.93804,-55.33602,-60.07599,11.23541,10.53024,110.0225,109.2364
26.95757,-55.22144,-59.63886,10.92367,9.871256,110.3708,109.4026
26.96815,-55.22144,-59.63886,10.92367,9.871256,110.3708,109.4026
26.98611,-55.09127,-59.25355,10.39277,9.266861,110.9731,109.4752
27.00526,-55.05342,-58.9121,10.07886,8.753837,111.3351,109.4851
27.01897,-55.04581,-58.60684,9.747165,8.332398,111.7228,109.4756
27.03831,-55.06112,-58.33191,9.511681,8.00675,112.0013,109.4648
27.05238,-55.11216,-58.09681,9.183019,7.671101,112.3947,109.5417
27.06769,-55.11216,-58.09681,9.183019,7.671101,112.3947,109.5417
27.08816,-55.25566,-57.73847,8.691908,7.943333,112.9931,112.7126
27.1055,-55.40273,-57.52748,8.356129,8.106407,113.4096,113.0275
27.12389,-55.55765,-57.34798,8.075982,8.195318,113.7616,113.3711
27.1369,-55.75217,-57.20192,7.783656,8.143863,114.1331,113.723
27.15527,-55.90879,-57.08357,7.579611,7.988559,114.3949,114.0355
27.1707,-56.1566,-56.99708,7.295701,7.745412,114.7623,114.3702
27.1884,-56.1566,-56.99708,7.295701,7.745412,114.7623,114.3702
27.20478,-56.68263,-56.96197,6.796004,7.381463,115.4165,114.8467
27.22131,-56.98045,-56.95905,6.55468,7.018094,115.7352,115.2668
27.23708,-57.30622,-56.98623,6.314968,6.680475,116.0528,115.6428
